t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
10.704,1,DRIVE,0.501,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.753,1,DRIVE,0.550,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.803,1,DRIVE,0.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.852,1,DRIVE,0.650,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.902,1,DRIVE,0.700,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
10.956,1,DRIVE,0.754,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.001,1,DRIVE,0.799,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.051,1,DRIVE,0.849,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.101,1,DRIVE,0.899,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.152,1,DRIVE,0.950,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.203,1,DRIVE,1.001,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.252,1,DRIVE,1.050,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.302,1,DRIVE,1.100,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.351,1,DRIVE,1.149,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.403,1,DRIVE,1.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.455,1,DRIVE,1.253,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.502,1,DRIVE,1.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.551,1,DRIVE,1.349,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.602,1,DRIVE,1.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.652,1,DRIVE,1.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.704,1,DRIVE,1.502,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.751,1,DRIVE,1.549,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.801,1,DRIVE,1.599,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.851,1,DRIVE,1.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.901,1,DRIVE,1.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
11.954,1,DRIVE,1.751,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.002,1,DRIVE,1.799,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.051,1,DRIVE,1.849,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.103,1,DRIVE,1.901,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.152,1,DRIVE,1.949,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.203,1,DRIVE,2.001,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.252,1,DRIVE,2.049,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.301,1,DRIVE,2.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.352,1,DRIVE,2.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.401,1,DRIVE,2.199,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.455,1,DRIVE,2.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.501,1,DRIVE,2.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.552,1,DRIVE,2.350,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.602,1,DRIVE,2.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.652,1,DRIVE,2.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.705,1,DRIVE,2.503,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.751,1,DRIVE,2.549,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.802,1,DRIVE,2.600,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.851,1,DRIVE,2.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.902,1,DRIVE,2.700,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
12.955,1,DRIVE,2.753,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.002,1,DRIVE,2.799,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.051,1,DRIVE,2.849,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.103,1,DRIVE,2.901,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.151,1,DRIVE,2.949,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.204,1,DRIVE,3.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.251,1,DRIVE,3.049,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.302,1,DRIVE,3.100,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.353,1,DRIVE,3.151,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.402,1,DRIVE,3.199,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.454,1,DRIVE,3.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.501,1,DRIVE,3.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.552,1,DRIVE,3.349,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.601,1,DRIVE,3.399,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.651,1,DRIVE,3.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.704,1,DRIVE,3.502,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.753,1,DRIVE,3.551,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.801,1,DRIVE,3.599,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.851,1,DRIVE,3.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.902,1,DRIVE,3.700,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
13.954,1,DRIVE,3.752,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.002,1,DRIVE,3.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.053,1,DRIVE,3.850,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.102,1,DRIVE,3.900,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.151,1,DRIVE,3.949,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.204,1,DRIVE,4.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.251,1,DRIVE,4.049,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.301,1,DRIVE,4.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.352,1,DRIVE,4.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.403,1,DRIVE,4.201,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.455,1,DRIVE,4.253,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.501,1,DRIVE,4.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.551,1,DRIVE,4.349,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.602,1,DRIVE,4.399,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.651,1,DRIVE,4.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.704,1,DRIVE,4.501,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.751,1,DRIVE,4.549,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.802,1,DRIVE,4.600,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.851,1,DRIVE,4.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.902,1,DRIVE,4.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
14.953,1,DRIVE,4.751,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.001,1,DRIVE,4.799,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.051,1,DRIVE,4.849,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.101,1,DRIVE,4.899,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.151,1,DRIVE,4.949,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.203,1,DRIVE,5.001,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,0.000,90.0,
15.253,1,DRIVE,5.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,FIN_DRIVE_leg1_TIMEOUT_5.0s
15.254,1,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.301,1,STOP_BEFORE_SPIN,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.351,1,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.401,1,STOP_BEFORE_SPIN,0.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.452,1,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.501,1,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.551,1,STOP_BEFORE_SPIN,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.601,1,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.652,1,STOP_BEFORE_SPIN,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.703,1,STOP_BEFORE_SPIN,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.752,1,STOP_BEFORE_SPIN,0.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.801,1,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.851,1,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.901,1,STOP_BEFORE_SPIN,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
15.951,1,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.001,1,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.052,1,STOP_BEFORE_SPIN,0.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.103,1,STOP_BEFORE_SPIN,0.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.151,1,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.202,1,STOP_BEFORE_SPIN,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.252,1,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.303,1,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,INICIO_DRIFT_leg1
16.304,1,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.353,1,DRIFT,0.049,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.401,1,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.453,1,DRIFT,0.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.501,1,DRIFT,0.197,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.552,1,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.604,1,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.651,1,DRIFT,0.347,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.701,1,DRIFT,0.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.754,1,DRIFT,0.450,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.802,1,DRIFT,0.498,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.854,1,DRIFT,0.551,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.901,1,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
16.952,1,DRIFT,0.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.003,1,DRIFT,0.699,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.051,1,DRIFT,0.748,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.104,1,DRIFT,0.800,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.153,1,DRIFT,0.849,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.201,1,DRIFT,0.898,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.252,1,DRIFT,0.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.301,1,DRIFT,0.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.356,1,DRIFT,1.052,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.401,1,DRIFT,1.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.453,1,DRIFT,1.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.501,1,DRIFT,1.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.552,1,DRIFT,1.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.605,1,DRIFT,1.301,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.653,1,DRIFT,1.349,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.702,1,DRIFT,1.398,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.751,1,DRIFT,1.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.803,1,DRIFT,1.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.854,1,DRIFT,1.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.902,1,DRIFT,1.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
17.952,1,DRIFT,1.648,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.001,1,DRIFT,1.697,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.053,1,DRIFT,1.749,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.104,1,DRIFT,1.801,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.151,1,DRIFT,1.847,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.202,1,DRIFT,1.899,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.252,1,DRIFT,1.949,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.301,1,DRIFT,1.998,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.354,1,DRIFT,2.050,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.403,1,DRIFT,2.099,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.451,1,DRIFT,2.148,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.501,1,DRIFT,2.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,90.0,
18.552,2,DRIFT,2.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,FIN_DRIFT_leg1_TIMEOUT_2.2s_2.25s
18.555,2,STOP_BEFORE_DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.602,2,STOP_BEFORE_DRIVE,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.651,2,STOP_BEFORE_DRIVE,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.701,2,STOP_BEFORE_DRIVE,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.752,2,STOP_BEFORE_DRIVE,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.802,2,STOP_BEFORE_DRIVE,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.851,2,STOP_BEFORE_DRIVE,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.901,2,STOP_BEFORE_DRIVE,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
18.951,2,STOP_BEFORE_DRIVE,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.001,2,STOP_BEFORE_DRIVE,0.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.053,2,STOP_BEFORE_DRIVE,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.102,2,STOP_BEFORE_DRIVE,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.151,2,STOP_BEFORE_DRIVE,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.202,2,STOP_BEFORE_DRIVE,0.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.251,2,STOP_BEFORE_DRIVE,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.303,2,STOP_BEFORE_DRIVE,0.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.351,2,STOP_BEFORE_DRIVE,0.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.401,2,STOP_BEFORE_DRIVE,0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.452,2,STOP_BEFORE_DRIVE,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.501,2,STOP_BEFORE_DRIVE,0.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.551,2,STOP_BEFORE_DRIVE,0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.602,2,DRIVE,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.653,2,DRIVE,0.051,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.701,2,DRIVE,0.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.752,2,DRIVE,0.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.801,2,DRIVE,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.856,2,DRIVE,0.254,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.902,2,DRIVE,0.301,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
19.953,2,DRIVE,0.351,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.002,2,DRIVE,0.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.051,2,DRIVE,0.450,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.105,2,DRIVE,0.503,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.152,2,DRIVE,0.550,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.201,2,DRIVE,0.600,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.253,2,DRIVE,0.651,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.301,2,DRIVE,0.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.356,2,DRIVE,0.754,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.402,2,DRIVE,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.451,2,DRIVE,0.850,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.502,2,DRIVE,0.901,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.551,2,DRIVE,0.949,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.603,2,DRIVE,1.001,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.651,2,DRIVE,1.049,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.701,2,DRIVE,1.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.752,2,DRIVE,1.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.802,2,DRIVE,1.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.853,2,DRIVE,1.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.902,2,DRIVE,1.301,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
20.953,2,DRIVE,1.351,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.002,2,DRIVE,1.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.051,2,DRIVE,1.450,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.105,2,DRIVE,1.503,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.152,2,DRIVE,1.550,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.203,2,DRIVE,1.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.251,2,DRIVE,1.650,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.303,2,DRIVE,1.701,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.353,2,DRIVE,1.752,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.401,2,DRIVE,1.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.453,2,DRIVE,1.851,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
